,Year,Month,MobileWeb_or_Web,Type_of_Customers?,Where_Are_They_comming_from?,Which_Place_in_India?,How_many_Landed_on_our_Page?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form_and_Completed_and_submited_the_form?
985,2020,5,0,1,Unidentified_Sources,Bangalore,48594.0,26953.0,10973,5454
986,2020,5,0,1,Unidentified_Sources,Chennai,182128.0,89865.0,40651,22016
987,2020,5,0,1,Unidentified_Sources,Dehradun,79674.0,50386.0,19150,12734
988,2020,5,0,1,Unidentified_Sources,Indore,304033.0,169656.0,115913,112700
989,2020,5,0,1,Unidentified_Sources,Pune,263951.0,92486.0,48067,30074
990,2020,5,1,0,Came_From_Google,Bangalore,0.0,0.0,57064,24240
991,2020,5,1,0,Came_From_Google,Chennai,0.0,0.0,126297,65807
992,2020,5,1,0,Came_From_Google,Dehradun,0.0,0.0,39505,14134
993,2020,5,1,0,Came_From_Google,Indore,0.0,0.0,169479,61307
994,2020,5,1,0,Came_From_Google,Pune,0.0,0.0,182244,38788
995,2020,5,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,104332,38364
996,2020,5,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,232367,100678
997,2020,5,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,108726,17779
998,2020,5,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,422844,126231
999,2020,5,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,529050,101038
1000,2020,5,1,0,Unidentified_Sources,Bangalore,0.0,0.0,12315,2305
1001,2020,5,1,0,Unidentified_Sources,Chennai,0.0,0.0,21761,5189
1002,2020,5,1,0,Unidentified_Sources,Dehradun,0.0,0.0,11772,1792
1003,2020,5,1,0,Unidentified_Sources,Indore,0.0,0.0,48146,6268
1004,2020,5,1,0,Unidentified_Sources,Pune,0.0,0.0,47498,6850
1005,2020,5,1,1,Came_From_Google,Bangalore,224437.0,141599.0,79330,64052
1006,2020,5,1,1,Came_From_Google,Chennai,621840.0,389845.0,242917,202993
1007,2020,5,1,1,Came_From_Google,Dehradun,230198.0,125977.0,61570,41654
1008,2020,5,1,1,Came_From_Google,Indore,1461928.0,893641.0,622902,386818
1009,2020,5,1,1,Came_From_Google,Pune,613118.0,362292.0,239382,170762
1010,2020,5,1,1,Landed_on_the_page_Directly,Bangalore,540049.0,226646.0,94700,50290
1011,2020,5,1,1,Landed_on_the_page_Directly,Chennai,1049141.0,522386.0,292553,160255
1012,2020,5,1,1,Landed_on_the_page_Directly,Dehradun,594808.0,239441.0,85695,26898
1013,2020,5,1,1,Landed_on_the_page_Directly,Indore,2142323.0,1181375.0,857088,346684
1014,2020,5,1,1,Landed_on_the_page_Directly,Pune,1893719.0,898177.0,613099,310268
1015,2020,5,1,1,Unidentified_Sources,Bangalore,86104.0,36216.0,12030,4794
1016,2020,5,1,1,Unidentified_Sources,Chennai,171044.0,90539.0,34243,15495
1017,2020,5,1,1,Unidentified_Sources,Dehradun,59829.0,37136.0,9468,4520
1018,2020,5,1,1,Unidentified_Sources,Indore,438587.0,253090.0,163802,53727
1019,2020,5,1,1,Unidentified_Sources,Pune,384299.0,158911.0,74523,40036
1020,2020,6,0,0,Came_From_Google,Bangalore,0.0,0.0,54571,15140
1021,2020,6,0,0,Came_From_Google,Chennai,0.0,0.0,95741,37077
1022,2020,6,0,0,Came_From_Google,Dehradun,0.0,0.0,29756,11842
1023,2020,6,0,0,Came_From_Google,Indore,0.0,0.0,173426,64277
1024,2020,6,0,0,Came_From_Google,Pune,0.0,0.0,128952,40685
1025,2020,6,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,76764,22355
1026,2020,6,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,147943,54856
1027,2020,6,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,78116,22823
1028,2020,6,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,261504,108310
1029,2020,6,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,304527,95503
1030,2020,6,0,0,Unidentified_Sources,Bangalore,0.0,0.0,11748,2460
1031,2020,6,0,0,Unidentified_Sources,Chennai,0.0,0.0,24097,5979
1032,2020,6,0,0,Unidentified_Sources,Dehradun,0.0,0.0,15012,2997
1033,2020,6,0,0,Unidentified_Sources,Indore,0.0,0.0,46218,17210
1034,2020,6,0,0,Unidentified_Sources,Pune,0.0,0.0,29234,7621
1035,2020,6,0,1,Came_From_Google,Bangalore,143539.0,101533.0,62683,45028
1036,2020,6,0,1,Came_From_Google,Chennai,384403.0,241214.0,143895,103842
1037,2020,6,0,1,Came_From_Google,Dehradun,122745.0,75680.0,37117,24519
1038,2020,6,0,1,Came_From_Google,Indore,1004540.0,618078.0,447494,283243
1039,2020,6,0,1,Came_From_Google,Pune,496736.0,301997.0,200442,154269
1040,2020,6,0,1,Landed_on_the_page_Directly,Bangalore,464272.0,206161.0,118325,69649
1041,2020,6,0,1,Landed_on_the_page_Directly,Chennai,1750231.0,609973.0,185609,82974
1042,2020,6,0,1,Landed_on_the_page_Directly,Dehradun,651206.0,178274.0,62944,28556
1043,2020,6,0,1,Landed_on_the_page_Directly,Indore,2238251.0,963043.0,506299,286894
1044,2020,6,0,1,Landed_on_the_page_Directly,Pune,4288560.0,1203209.0,569531,394416
1045,2020,6,0,1,Unidentified_Sources,Bangalore,50504.0,28243.0,9682,3865
1046,2020,6,0,1,Unidentified_Sources,Chennai,155812.0,83347.0,32577,15616
1047,2020,6,0,1,Unidentified_Sources,Dehradun,83012.0,59006.0,27454,21619
1048,2020,6,0,1,Unidentified_Sources,Indore,305773.0,164730.0,112361,102189
1049,2020,6,0,1,Unidentified_Sources,Pune,222360.0,91782.0,45605,27499
1050,2020,6,1,0,Came_From_Google,Bangalore,0.0,0.0,44287,12015
1051,2020,6,1,0,Came_From_Google,Chennai,0.0,0.0,71343,21697
1052,2020,6,1,0,Came_From_Google,Dehradun,0.0,0.0,27268,9219
1053,2020,6,1,0,Came_From_Google,Indore,0.0,0.0,150492,42353
1054,2020,6,1,0,Came_From_Google,Pune,0.0,0.0,122435,29718
1055,2020,6,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,98398,24101
1056,2020,6,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,169056,37905
1057,2020,6,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,93509,15214
1058,2020,6,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,387345,82719
1059,2020,6,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,457761,90794
1060,2020,6,1,0,Unidentified_Sources,Bangalore,0.0,0.0,11029,1808
1061,2020,6,1,0,Unidentified_Sources,Chennai,0.0,0.0,23264,3949
1062,2020,6,1,0,Unidentified_Sources,Dehradun,0.0,0.0,11072,1939
1063,2020,6,1,0,Unidentified_Sources,Indore,0.0,0.0,50811,5191
1064,2020,6,1,0,Unidentified_Sources,Pune,0.0,0.0,44953,6541
1065,2020,6,1,1,Came_From_Google,Bangalore,175823.0,100332.0,45935,31567
1066,2020,6,1,1,Came_From_Google,Chennai,449565.0,256150.0,134180,90980
1067,2020,6,1,1,Came_From_Google,Dehradun,182839.0,94066.0,39598,24698
1068,2020,6,1,1,Came_From_Google,Indore,1427942.0,857489.0,598499,330533
1069,2020,6,1,1,Came_From_Google,Pune,524948.0,305752.0,186142,125958
1070,2020,6,1,1,Landed_on_the_page_Directly,Bangalore,605554.0,243728.0,92438,41530
1071,2020,6,1,1,Landed_on_the_page_Directly,Chennai,1212610.0,513287.0,244336,96302
1072,2020,6,1,1,Landed_on_the_page_Directly,Dehradun,558487.0,222415.0,82213,22786
1073,2020,6,1,1,Landed_on_the_page_Directly,Indore,2218013.0,1169598.0,832873,292531
1074,2020,6,1,1,Landed_on_the_page_Directly,Pune,1963722.0,937527.0,590519,280352
1075,2020,6,1,1,Unidentified_Sources,Bangalore,82662.0,34917.0,10100,4017
1076,2020,6,1,1,Unidentified_Sources,Chennai,181002.0,93394.0,32906,14141
1077,2020,6,1,1,Unidentified_Sources,Dehradun,59488.0,36672.0,8836,4465
1078,2020,6,1,1,Unidentified_Sources,Indore,478912.0,234796.0,142114,47993
1079,2020,6,1,1,Unidentified_Sources,Pune,372706.0,160470.0,76462,38330
1080,2020,7,0,0,Came_From_Google,Bangalore,0.0,0.0,43508,13131
1081,2020,7,0,0,Came_From_Google,Chennai,0.0,0.0,85243,32233
1082,2020,7,0,0,Came_From_Google,Dehradun,0.0,0.0,27663,11305
1083,2020,7,0,0,Came_From_Google,Indore,0.0,0.0,146376,55910
1084,2020,7,0,0,Came_From_Google,Pune,0.0,0.0,128801,29133
1085,2020,7,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,72727,18532
1086,2020,7,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,135334,47529
1087,2020,7,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,74197,21734
1088,2020,7,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,246128,103201
1089,2020,7,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,318911,89503
1090,2020,7,0,0,Unidentified_Sources,Bangalore,0.0,0.0,11404,1952
1091,2020,7,0,0,Unidentified_Sources,Chennai,0.0,0.0,22207,5479
1092,2020,7,0,0,Unidentified_Sources,Dehradun,0.0,0.0,15180,2968
1093,2020,7,0,0,Unidentified_Sources,Indore,0.0,0.0,46714,16194
1094,2020,7,0,0,Unidentified_Sources,Pune,0.0,0.0,44380,9595
1095,2020,7,0,1,Came_From_Google,Bangalore,125767.0,85076.0,48921,34466
1096,2020,7,0,1,Came_From_Google,Chennai,350830.0,217392.0,125658,88938
1097,2020,7,0,1,Came_From_Google,Dehradun,110667.0,69854.0,33166,22316
1098,2020,7,0,1,Came_From_Google,Indore,901512.0,540414.0,375272,236934
1099,2020,7,0,1,Came_From_Google,Pune,367060.0,223492.0,121405,90416
1100,2020,7,0,1,Landed_on_the_page_Directly,Bangalore,479113.0,204450.0,110466,45346
1101,2020,7,0,1,Landed_on_the_page_Directly,Chennai,1171945.0,466256.0,188189,78446
1102,2020,7,0,1,Landed_on_the_page_Directly,Dehradun,697264.0,190461.0,62025,25943
1103,2020,7,0,1,Landed_on_the_page_Directly,Indore,3924887.0,2089536.0,1713033,373204
1104,2020,7,0,1,Landed_on_the_page_Directly,Pune,4504393.0,1335428.0,531041,326532
1105,2020,7,0,1,Unidentified_Sources,Bangalore,60996.0,26727.0,8831,3342
1106,2020,7,0,1,Unidentified_Sources,Chennai,135714.0,78628.0,30875,14687
1107,2020,7,0,1,Unidentified_Sources,Dehradun,79466.0,53860.0,17698,10823
1108,2020,7,0,1,Unidentified_Sources,Indore,325296.0,171158.0,113448,114246
1109,2020,7,0,1,Unidentified_Sources,Pune,414616.0,125423.0,62859,31054
1110,2020,7,1,0,Came_From_Google,Bangalore,0.0,0.0,38530,11648
1111,2020,7,1,0,Came_From_Google,Chennai,0.0,0.0,61866,18370
1112,2020,7,1,0,Came_From_Google,Dehradun,0.0,0.0,22647,8532
1113,2020,7,1,0,Came_From_Google,Indore,0.0,0.0,126578,36027
1114,2020,7,1,0,Came_From_Google,Pune,0.0,0.0,124356,25933
1115,2020,7,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,93967,21896
1116,2020,7,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,161103,33401
1117,2020,7,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,90022,16242
1118,2020,7,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,391017,80021
1119,2020,7,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,475990,86289
1120,2020,7,1,0,Unidentified_Sources,Bangalore,0.0,0.0,11562,1668
1121,2020,7,1,0,Unidentified_Sources,Chennai,0.0,0.0,19528,2818
1122,2020,7,1,0,Unidentified_Sources,Dehradun,0.0,0.0,11908,2235
1123,2020,7,1,0,Unidentified_Sources,Indore,0.0,0.0,59509,5897
1124,2020,7,1,0,Unidentified_Sources,Pune,0.0,0.0,50931,6955
1125,2020,7,1,1,Came_From_Google,Bangalore,179795.0,102002.0,46854,32291
1126,2020,7,1,1,Came_From_Google,Chennai,406945.0,228102.0,113214,76188
1127,2020,7,1,1,Came_From_Google,Dehradun,161223.0,82720.0,33860,21543
1128,2020,7,1,1,Came_From_Google,Indore,1291855.0,755948.0,507516,267718
1129,2020,7,1,1,Came_From_Google,Pune,467049.0,277470.0,140332,93203
1130,2020,7,1,1,Landed_on_the_page_Directly,Bangalore,609614.0,244040.0,91249,37899
1131,2020,7,1,1,Landed_on_the_page_Directly,Chennai,1023077.0,463157.0,231279,88418
1132,2020,7,1,1,Landed_on_the_page_Directly,Dehradun,623591.0,239981.0,75109,23334
1133,2020,7,1,1,Landed_on_the_page_Directly,Indore,2341885.0,1184921.0,817670,279223
1134,2020,7,1,1,Landed_on_the_page_Directly,Pune,2310687.0,1117678.0,574690,240656
1135,2020,7,1,1,Unidentified_Sources,Bangalore,90584.0,36366.0,9592,3850
1136,2020,7,1,1,Unidentified_Sources,Chennai,150268.0,85672.0,27874,10853
1137,2020,7,1,1,Unidentified_Sources,Dehradun,63753.0,40085.0,8842,4796
1138,2020,7,1,1,Unidentified_Sources,Indore,490676.0,233096.0,131056,49443
1139,2020,7,1,1,Unidentified_Sources,Pune,471348.0,178364.0,64048,27619
1140,2020,8,0,0,Came_From_Google,Bangalore,0.0,0.0,33616,10517
1141,2020,8,0,0,Came_From_Google,Chennai,0.0,0.0,80793,30412
1142,2020,8,0,0,Came_From_Google,Dehradun,0.0,0.0,29884,12712
1143,2020,8,0,0,Came_From_Google,Indore,0.0,0.0,128655,49565
1144,2020,8,0,0,Came_From_Google,Pune,0.0,0.0,134685,22949
1145,2020,8,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,71211,18353
1146,2020,8,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,130021,45434
1147,2020,8,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,92991,27930
1148,2020,8,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,224532,91521
1149,2020,8,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,305328,77979
1150,2020,8,0,0,Unidentified_Sources,Bangalore,0.0,0.0,9536,1762
1151,2020,8,0,0,Unidentified_Sources,Chennai,0.0,0.0,21583,5400
1152,2020,8,0,0,Unidentified_Sources,Dehradun,0.0,0.0,15743,3354
1153,2020,8,0,0,Unidentified_Sources,Indore,0.0,0.0,42177,11062
1154,2020,8,0,0,Unidentified_Sources,Pune,0.0,0.0,40521,8488
1155,2020,8,0,1,Came_From_Google,Bangalore,104276.0,68833.0,38992,28793
1156,2020,8,0,1,Came_From_Google,Chennai,323798.0,200990.0,116500,82362
1157,2020,8,0,1,Came_From_Google,Dehradun,111933.0,70445.0,33562,22729
1158,2020,8,0,1,Came_From_Google,Indore,807522.0,483935.0,324184,203838
1159,2020,8,0,1,Came_From_Google,Pune,320886.0,190620.0,98014,70743
1160,2020,8,0,1,Landed_on_the_page_Directly,Bangalore,417156.0,152007.0,67589,42683
1161,2020,8,0,1,Landed_on_the_page_Directly,Chennai,1227117.0,409485.0,133763,62139
1162,2020,8,0,1,Landed_on_the_page_Directly,Dehradun,694376.0,162267.0,44974,20704
1163,2020,8,0,1,Landed_on_the_page_Directly,Indore,3524626.0,1368823.0,921713,171702
1164,2020,8,0,1,Landed_on_the_page_Directly,Pune,4319381.0,1166388.0,380601,227783
1165,2020,8,0,1,Unidentified_Sources,Bangalore,48678.0,22480.0,7011,2541
1166,2020,8,0,1,Unidentified_Sources,Chennai,130302.0,73803.0,26058,11281
1167,2020,8,0,1,Unidentified_Sources,Dehradun,61745.0,39741.0,9929,4895
1168,2020,8,0,1,Unidentified_Sources,Indore,272790.0,143496.0,89595,41239
1169,2020,8,0,1,Unidentified_Sources,Pune,220604.0,94597.0,44034,20640
1170,2020,8,1,0,Came_From_Google,Bangalore,0.0,0.0,19228,6203
1171,2020,8,1,0,Came_From_Google,Chennai,0.0,0.0,57089,16869
1172,2020,8,1,0,Came_From_Google,Dehradun,0.0,0.0,20583,7880
1173,2020,8,1,0,Came_From_Google,Indore,0.0,0.0,105853,30362
1174,2020,8,1,0,Came_From_Google,Pune,0.0,0.0,96836,18942
1175,2020,8,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,85291,19233
1176,2020,8,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,163340,34017
1177,2020,8,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,101330,17976
1178,2020,8,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,324088,70281
1179,2020,8,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,447459,79836
1180,2020,8,1,0,Unidentified_Sources,Bangalore,0.0,0.0,11159,1548
1181,2020,8,1,0,Unidentified_Sources,Chennai,0.0,0.0,18211,2837
1182,2020,8,1,0,Unidentified_Sources,Dehradun,0.0,0.0,12445,2220
1183,2020,8,1,0,Unidentified_Sources,Indore,0.0,0.0,43908,5489
1184,2020,8,1,0,Unidentified_Sources,Pune,0.0,0.0,43100,5665
1185,2020,8,1,1,Came_From_Google,Bangalore,113160.0,58589.0,21691,14049
1186,2020,8,1,1,Came_From_Google,Chennai,375662.0,207844.0,100191,65522
1187,2020,8,1,1,Came_From_Google,Dehradun,148185.0,76697.0,31085,19270
1188,2020,8,1,1,Came_From_Google,Indore,1126320.0,653927.0,417477,224810
1189,2020,8,1,1,Came_From_Google,Pune,382976.0,213192.0,93783,59298
1190,2020,8,1,1,Landed_on_the_page_Directly,Bangalore,585475.0,219791.0,77230,30237
1191,2020,8,1,1,Landed_on_the_page_Directly,Chennai,1051774.0,438606.0,223816,89696
1192,2020,8,1,1,Landed_on_the_page_Directly,Dehradun,669330.0,257053.0,83829,23313
1193,2020,8,1,1,Landed_on_the_page_Directly,Indore,2322898.0,1045582.0,678541,245674
1194,2020,8,1,1,Landed_on_the_page_Directly,Pune,2874458.0,1044944.0,506372,212511
1195,2020,8,1,1,Unidentified_Sources,Bangalore,80157.0,33263.0,8896,3493
1196,2020,8,1,1,Unidentified_Sources,Chennai,147401.0,83127.0,25315,9264
1197,2020,8,1,1,Unidentified_Sources,Dehradun,62481.0,38257.0,9300,4371
1198,2020,8,1,1,Unidentified_Sources,Indore,385286.0,218972.0,126006,44165
1199,2020,8,1,1,Unidentified_Sources,Pune,373508.0,163667.0,50368,20985
1200,2020,9,0,0,Came_From_Google,Bangalore,0.0,0.0,34243,11870
1201,2020,9,0,0,Came_From_Google,Chennai,0.0,0.0,90888,35682
1202,2020,9,0,0,Came_From_Google,Dehradun,0.0,0.0,29631,13520
1203,2020,9,0,0,Came_From_Google,Indore,0.0,0.0,137301,55955
1204,2020,9,0,0,Came_From_Google,Pune,0.0,0.0,165946,27512
1205,2020,9,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,62680,19184
1206,2020,9,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,135587,49759
1207,2020,9,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,79614,25024
1208,2020,9,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,219512,96278
1209,2020,9,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,294190,77847
1210,2020,9,0,0,Unidentified_Sources,Bangalore,0.0,0.0,8519,1853
1211,2020,9,0,0,Unidentified_Sources,Chennai,0.0,0.0,22392,6061
1212,2020,9,0,0,Unidentified_Sources,Dehradun,0.0,0.0,14167,2920
1213,2020,9,0,0,Unidentified_Sources,Indore,0.0,0.0,39945,10828
1214,2020,9,0,0,Unidentified_Sources,Pune,0.0,0.0,37043,7841
1215,2020,9,0,1,Came_From_Google,Bangalore,110230.0,72118.0,41390,32130
1216,2020,9,0,1,Came_From_Google,Chennai,365786.0,220215.0,127142,95934
1217,2020,9,0,1,Came_From_Google,Dehradun,113706.0,69797.0,35051,25337
1218,2020,9,0,1,Came_From_Google,Indore,856401.0,507155.0,330556,219905
1219,2020,9,0,1,Came_From_Google,Pune,395949.0,258037.0,157867,120346
1220,2020,9,0,1,Landed_on_the_page_Directly,Bangalore,528557.0,169389.0,71166,46196
1221,2020,9,0,1,Landed_on_the_page_Directly,Chennai,1545978.0,529271.0,130753,68104
1222,2020,9,0,1,Landed_on_the_page_Directly,Dehradun,1125225.0,149145.0,48974,21034
1223,2020,9,0,1,Landed_on_the_page_Directly,Indore,3668102.0,775865.0,326075,178019
1224,2020,9,0,1,Landed_on_the_page_Directly,Pune,6354506.0,1708852.0,586615,375564
1225,2020,9,0,1,Unidentified_Sources,Bangalore,44529.0,21282.0,6334,2553
1226,2020,9,0,1,Unidentified_Sources,Chennai,178040.0,79462.0,27925,12343
1227,2020,9,0,1,Unidentified_Sources,Dehradun,66350.0,39441.0,12891,7919
1228,2020,9,0,1,Unidentified_Sources,Indore,436707.0,153195.0,86971,41381
1229,2020,9,0,1,Unidentified_Sources,Pune,265170.0,97887.0,41486,18631
1230,2020,9,1,0,Came_From_Google,Bangalore,0.0,0.0,23218,7590
1231,2020,9,1,0,Came_From_Google,Chennai,0.0,0.0,60879,17608
1232,2020,9,1,0,Came_From_Google,Dehradun,0.0,0.0,22713,9837
1233,2020,9,1,0,Came_From_Google,Indore,0.0,0.0,111771,32968
1234,2020,9,1,0,Came_From_Google,Pune,0.0,0.0,108154,21190
1235,2020,9,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,81631,21607
1236,2020,9,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,168385,35468
1237,2020,9,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,98419,22820
1238,2020,9,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,327779,77603
1239,2020,9,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,425228,78517
1240,2020,9,1,0,Unidentified_Sources,Bangalore,0.0,0.0,9480,1796
1241,2020,9,1,0,Unidentified_Sources,Chennai,0.0,0.0,17532,2855
1242,2020,9,1,0,Unidentified_Sources,Dehradun,0.0,0.0,11230,1910
1243,2020,9,1,0,Unidentified_Sources,Indore,0.0,0.0,44649,6636
1244,2020,9,1,0,Unidentified_Sources,Pune,0.0,0.0,36040,5351
1245,2020,9,1,1,Came_From_Google,Bangalore,128121.0,67379.0,24911,16899
1246,2020,9,1,1,Came_From_Google,Chennai,381464.0,210228.0,102087,70273
1247,2020,9,1,1,Came_From_Google,Dehradun,154700.0,81678.0,35337,23134
1248,2020,9,1,1,Came_From_Google,Indore,1214962.0,693564.0,428753,234961
1249,2020,9,1,1,Came_From_Google,Pune,401415.0,227774.0,100759,63460
1250,2020,9,1,1,Landed_on_the_page_Directly,Bangalore,685635.0,240088.0,77388,34717
1251,2020,9,1,1,Landed_on_the_page_Directly,Chennai,1408582.0,479652.0,218492,89265
1252,2020,9,1,1,Landed_on_the_page_Directly,Dehradun,619834.0,225179.0,78226,27017
1253,2020,9,1,1,Landed_on_the_page_Directly,Indore,4015063.0,1265704.0,675079,257097
1254,2020,9,1,1,Landed_on_the_page_Directly,Pune,7562185.0,1058375.0,470273,198860
1255,2020,9,1,1,Unidentified_Sources,Bangalore,79063.0,32700.0,9171,4374
1256,2020,9,1,1,Unidentified_Sources,Chennai,226579.0,90888.0,25133,8733
1257,2020,9,1,1,Unidentified_Sources,Dehradun,65863.0,35360.0,7834,3732
1258,2020,9,1,1,Unidentified_Sources,Indore,840333.0,275876.0,123277,42312
1259,2020,9,1,1,Unidentified_Sources,Pune,418325.0,152995.0,43059,17741
1260,2020,10,0,0,Came_From_Google,Bangalore,0.0,0.0,45842,14749
1261,2020,10,0,0,Came_From_Google,Chennai,0.0,0.0,122756,46171
1262,2020,10,0,0,Came_From_Google,Dehradun,0.0,0.0,37628,17281
1263,2020,10,0,0,Came_From_Google,Indore,0.0,0.0,172878,70801
1264,2020,10,0,0,Came_From_Google,Pune,0.0,0.0,297686,35807
1265,2020,10,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,73239,20291
1266,2020,10,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,138132,53493
1267,2020,10,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,93211,25390
1268,2020,10,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,213150,93859
1269,2020,10,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,326782,80220
1270,2020,10,0,0,Unidentified_Sources,Bangalore,0.0,0.0,9342,2225
1271,2020,10,0,0,Unidentified_Sources,Chennai,0.0,0.0,22824,5954
1272,2020,10,0,0,Unidentified_Sources,Dehradun,0.0,0.0,16756,3048
1273,2020,10,0,0,Unidentified_Sources,Indore,0.0,0.0,37189,9959
1274,2020,10,0,0,Unidentified_Sources,Pune,0.0,0.0,33979,6718
1275,2020,10,0,1,Came_From_Google,Bangalore,137757.0,87375.0,43362,32292
1276,2020,10,0,1,Came_From_Google,Chennai,469323.0,282835.0,163530,125283
1277,2020,10,0,1,Came_From_Google,Dehradun,141299.0,84294.0,41106,31438
1278,2020,10,0,1,Came_From_Google,Indore,1120016.0,657596.0,435465,304972
1279,2020,10,0,1,Came_From_Google,Pune,556275.0,380218.0,250923,181182
1280,2020,10,0,1,Landed_on_the_page_Directly,Bangalore,709806.0,242879.0,82925,49546
1281,2020,10,0,1,Landed_on_the_page_Directly,Chennai,2305465.0,919990.0,126428,66309
1282,2020,10,0,1,Landed_on_the_page_Directly,Dehradun,784221.0,190373.0,57775,30325
1283,2020,10,0,1,Landed_on_the_page_Directly,Indore,2722843.0,580470.0,293232,171084
1284,2020,10,0,1,Landed_on_the_page_Directly,Pune,8188402.0,3435272.0,862600,558073
1285,2020,10,0,1,Unidentified_Sources,Bangalore,63041.0,21503.0,6843,2915
1286,2020,10,0,1,Unidentified_Sources,Chennai,241939.0,88322.0,28681,12694
1287,2020,10,0,1,Unidentified_Sources,Dehradun,72087.0,39752.0,10264,5366
1288,2020,10,0,1,Unidentified_Sources,Indore,645377.0,169541.0,83473,38432
1289,2020,10,0,1,Unidentified_Sources,Pune,292391.0,94980.0,39522,16693
1290,2020,10,1,0,Came_From_Google,Bangalore,0.0,0.0,33650,10791
1291,2020,10,1,0,Came_From_Google,Chennai,0.0,0.0,83102,22802
1292,2020,10,1,0,Came_From_Google,Dehradun,0.0,0.0,30557,11749
1293,2020,10,1,0,Came_From_Google,Indore,0.0,0.0,135066,39306
1294,2020,10,1,0,Came_From_Google,Pune,0.0,0.0,149811,23067
1295,2020,10,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,94127,26268
1296,2020,10,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,177544,40394
1297,2020,10,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,103663,21781
1298,2020,10,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,318542,77635
1299,2020,10,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,441018,74584
1300,2020,10,1,0,Unidentified_Sources,Bangalore,0.0,0.0,7540,1818
1301,2020,10,1,0,Unidentified_Sources,Chennai,0.0,0.0,13522,2669
1302,2020,10,1,0,Unidentified_Sources,Dehradun,0.0,0.0,9771,1896
1303,2020,10,1,0,Unidentified_Sources,Indore,0.0,0.0,32506,4628
1304,2020,10,1,0,Unidentified_Sources,Pune,0.0,0.0,22667,3774
1305,2020,10,1,1,Came_From_Google,Bangalore,171681.0,91405.0,31830,21484
1306,2020,10,1,1,Came_From_Google,Chennai,482685.0,266651.0,125171,89614
